Transaction ID,Product ID,Product Category,Sales Date,Revenue,Customer ID,Customer Age,Location,Industry,Customer Since,Lead ID,Lead Source,Lead Conversion Date,Lead Score,Sales Rep ID,Number of Leads Handled,Number of Successful Conversions,Total Sales Value,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
7294,159,cloud storage,2022-07-12 15:01:30,3851.48,17227,54,Asia,Technology,2020-05-31 00:16:23,24333,social media,2021-11-14 10:09:02,1,356,52,10,13083.99,43456,technical,14,1
4219,100,cloud storage,2021-02-24 14:34:44,1149.51,18317,37,Europe,Technology,2020-07-02 19:50:07,28669,social media,2020-10-03 16:30:53,7,393,21,50,9346.05,43452,billing,37,3
9878,134,cloud storage,2022-05-14 01:25:11,4142.32,10703,36,Europe,Retail,2021-08-06 10:12:18,26588,social media,2022-01-31 03:54:12,5,301,78,41,14375.78,42842,technical,6,1
5679,156,cloud storage,2020-06-05 22:00:25,2165.21,15770,69,Asia,Finance,2020-01-08 07:59:36,22272,email marketing,2020-05-20 22:54:06,5,313,60,9,16802.58,43779,billing,38,2
5602,144,CRM software,2022-05-31 06:44:20,3576.04,11461,35,Asia,Technology,2020-02-22 14:55:24,26616,email marketing,2022-02-22 00:35:25,1,393,86,18,17253.27,42718,billing,44,5
6255,116,CRM software,2021-12-12 16:17:10,2749.75,14341,23,Europe,Finance,2020-09-14 13:30:58,29164,social media,2021-09-04 11:37:58,7,369,47,47,18268.15,44337,technical,31,1
5623,139,CRM software,2022-07-12 09:18:04,2407.14,15637,64,South America,Healthcare,2022-04-12 16:46:47,21528,email marketing,2022-06-11 20:16:12,1,392,10,22,10404.14,41003,billing,19,4
4761,119,cloud storage,2021-08-30 02:33:50,2592.53,11985,26,South America,Healthcare,2021-01-18 08:55:55,28213,email marketing,2021-04-01 13:25:17,2,315,75,20,8476.42,46305,billing,33,5
8318,181,CRM software,2022-03-13 15:24:07,2399.26,11214,49,North America,Retail,2021-12-08 05:54:49,27407,email marketing,2022-01-04 01:48:14,7,373,15,38,10967.24,41419,billing,33,1
8943,105,CRM software,2021-12-25 03:43:41,3867.11,15032,24,Asia,Finance,2020-09-04 02:23:40,23856,email marketing,2020-12-12 01:50:21,5,370,51,40,16199.08,42046,technical,36,5
6614,169,cloud storage,2021-02-11 06:41:20,3672.06,17149,58,North America,Retail,2020-08-13 02:44:33,23508,social media,2020-10-25 23:21:28,5,326,66,24,15015.09,41074,technical,10,3
4902,172,CRM software,2021-10-22 05:15:25,1624.44,16680,64,North America,Healthcare,2021-09-20 19:48:53,23193,email marketing,2021-10-12 23:48:22,6,301,42,35,6718.93,47750,technical,7,3
9457,121,CRM software,2021-02-17 06:12:00,1198.97,12682,57,South America,Technology,2020-11-24 15:50:31,24089,social media,2021-01-08 04:41:27,6,373,50,11,10905.62,43343,technical,10,4
6597,116,CRM software,2020-02-15 05:30:30,4960.84,13134,25,Europe,Technology,2020-01-11 05:47:34,28016,social media,2020-01-29 10:25:32,8,326,78,28,8201.35,42584,billing,23,5
2787,190,cloud storage,2022-03-16 02:45:01,1996.78,12612,40,North America,Finance,2022-03-14 16:27:14,22813,social media,2022-03-15 13:16:09,7,304,16,8,5954.71,49732,technical,33,5
8568,109,cloud storage,2022-01-11 06:20:40,2870.55,16274,38,North America,Technology,2020-03-19 08:58:57,26636,email marketing,2021-03-19 17:05:18,9,339,10,38,10764.95,40103,billing,45,3
5610,163,CRM software,2022-04-23 02:10:15,1625.02,13540,49,North America,Retail,2021-03-16 23:12:48,23880,social media,2021-07-17 02:37:54,6,374,23,40,18532.86,45625,billing,21,5
6233,139,CRM software,2020-07-21 06:17:47,1716.06,18612,21,South America,Technology,2020-04-15 10:31:24,22073,social media,2020-05-28 11:14:53,2,393,62,9,5545.13,43516,technical,39,5
8139,132,cloud storage,2021-03-21 09:32:39,4328.15,10573,58,South America,Healthcare,2021-01-22 19:45:40,20208,email marketing,2021-02-19 09:02:06,3,374,100,10,15642.7,40646,billing,23,3
1991,125,cloud storage,2021-01-19 14:16:12,1903.54,19492,25,Asia,Finance,2020-02-04 19:54:25,21385,social media,2020-03-18 04:33:37,7,362,52,20,17381.33,43708,technical,15,2
4708,144,cloud storage,2021-01-22 05:03:42,1899.84,13515,45,Asia,Finance,2020-07-12 06:29:31,26072,email marketing,2020-12-27 23:25:45,9,347,17,40,12443.84,44151,billing,39,3
4490,107,cloud storage,2022-11-15 02:27:27,2190.38,16326,59,Europe,Healthcare,2022-01-14 01:04:32,25714,email marketing,2022-09-01 07:08:03,2,365,27,45,19537.53,46684,technical,26,3
9842,167,cloud storage,2021-03-14 22:44:28,4960.36,11986,67,Asia,Finance,2020-04-15 09:41:59,27585,email marketing,2020-11-16 13:33:25,9,331,63,7,14438.35,44528,billing,39,2
3365,127,cloud storage,2020-07-30 08:05:47,3583.25,16665,44,North America,Healthcare,2020-04-01 03:00:11,27932,email marketing,2020-04-24 15:38:53,7,358,69,21,8127.11,40275,technical,7,5
6118,161,cloud storage,2021-08-05 23:47:01,2692.34,15344,69,South America,Healthcare,2021-07-29 09:57:56,27666,email marketing,2021-07-30 16:28:45,7,340,100,27,16141.91,45658,technical,47,3
9070,106,cloud storage,2021-03-18 13:33:46,1277.32,17538,47,North America,Healthcare,2021-01-04 14:32:34,28284,email marketing,2021-03-09 01:31:46,5,342,77,22,11917.97,48754,technical,42,4
9177,101,CRM software,2020-03-04 18:40:51,1926.2,10995,44,South America,Retail,2020-02-04 09:14:18,26501,social media,2020-02-14 19:56:16,5,374,65,36,19928.87,48154,technical,16,5
3582,158,cloud storage,2020-03-01 22:42:37,1277.68,17490,60,Asia,Healthcare,2020-01-08 05:05:39,23582,email marketing,2020-02-29 00:26:19,2,387,38,45,18915.52,49182,technical,2,2
2586,104,cloud storage,2021-04-11 15:57:43,3258.35,13539,68,South America,Retail,2021-01-03 21:03:02,24197,social media,2021-01-09 02:21:37,3,374,98,25,7592.44,44873,technical,19,2
4468,103,cloud storage,2021-02-25 02:36:30,2640.47,12215,31,Europe,Healthcare,2020-05-14 03:05:58,22331,social media,2020-09-11 23:50:54,3,332,63,16,15497.97,45582,billing,42,4
1241,137,cloud storage,2021-06-12 08:20:57,4444.68,14353,56,South America,Finance,2020-04-17 02:00:00,21327,social media,2020-06-14 12:15:45,4,326,16,49,11866.16,40814,technical,29,1
3124,160,cloud storage,2020-05-21 05:50:28,1548.53,12559,52,Asia,Technology,2020-01-15 14:34:10,26640,social media,2020-05-04 01:45:10,4,397,62,11,6695.97,47494,technical,4,1
7118,192,CRM software,2021-02-18 08:13:35,3080.29,10733,69,Europe,Finance,2020-11-02 11:33:11,21657,email marketing,2021-02-13 23:56:26,6,335,84,48,7403.61,44948,billing,48,4
8456,196,cloud storage,2021-12-24 02:55:49,1876.5,18985,64,Europe,Healthcare,2020-09-07 15:17:24,28115,social media,2021-05-02 18:15:51,7,398,32,10,14546.18,40571,billing,45,3
4309,150,CRM software,2021-04-09 13:08:10,2756.72,11366,50,North America,Retail,2020-10-27 07:04:29,29411,email marketing,2020-12-27 09:09:52,9,337,77,42,8846.59,41898,billing,6,1
6353,183,cloud storage,2022-09-27 01:17:39,3013.51,13189,22,Asia,Retail,2022-08-15 04:31:23,28509,email marketing,2022-09-11 07:32:19,7,385,77,13,11639.66,46791,technical,38,1
6791,104,cloud storage,2021-12-12 17:55:54,3330.14,18790,32,Asia,Finance,2021-05-29 14:05:27,24004,email marketing,2021-07-27 11:00:13,1,361,25,27,12117.53,48980,billing,9,2
1444,165,cloud storage,2020-05-26 06:32:24,2923.88,16094,29,Asia,Retail,2020-01-13 02:42:58,29182,email marketing,2020-01-25 13:37:28,3,362,42,42,18456.79,44343,technical,3,1
5892,184,CRM software,2021-12-28 23:33:14,2114.01,18171,20,Europe,Healthcare,2020-05-06 07:05:50,27416,email marketing,2021-09-16 17:21:34,6,308,30,10,18145.38,49317,billing,9,2
8330,166,CRM software,2021-03-15 05:59:26,2996.11,18034,56,Asia,Technology,2020-11-03 09:51:22,21880,email marketing,2020-11-11 20:06:47,6,381,71,13,8371.24,44589,technical,21,4
9952,150,CRM software,2020-10-13 05:27:19,3387.77,19805,41,South America,Healthcare,2020-01-09 14:14:53,20199,email marketing,2020-08-21 18:02:07,8,398,60,8,13013.67,46968,billing,43,3
9838,105,cloud storage,2022-02-22 12:37:20,4062.02,18374,41,Europe,Retail,2020-01-08 13:34:13,21187,email marketing,2020-02-08 17:03:05,7,382,17,28,19246.54,49253,billing,9,2
1056,124,cloud storage,2021-06-27 04:28:59,2149.72,16241,27,South America,Finance,2021-01-18 10:04:26,25860,social media,2021-05-18 15:12:29,1,329,80,38,16121.59,46163,billing,7,1
6584,112,CRM software,2021-01-20 07:44:30,4343.35,16902,67,North America,Healthcare,2020-08-05 02:09:39,20259,social media,2020-11-04 19:26:18,4,372,52,37,7312.09,47102,billing,47,2
5479,135,CRM software,2021-09-13 18:52:29,1312.53,13192,55,Europe,Healthcare,2021-03-07 18:33:59,24587,email marketing,2021-07-30 01:32:42,2,354,53,50,17414.49,49796,billing,20,3
6832,130,cloud storage,2022-10-03 03:37:55,4606.73,19986,20,North America,Finance,2021-02-23 19:46:07,24675,social media,2021-08-25 12:39:16,8,349,63,15,18884.08,49040,billing,44,4
6467,135,cloud storage,2020-04-06 16:37:41,3804.11,12181,69,Asia,Finance,2020-03-08 19:11:29,20087,email marketing,2020-04-01 01:46:38,5,396,11,16,9059.91,40124,technical,38,1
5479,135,cloud storage,2021-05-22 16:39:53,2060.08,16012,56,North America,Technology,2020-10-28 17:50:39,24121,social media,2021-03-23 02:56:31,3,357,14,25,8296.77,45789,billing,24,1
6999,158,cloud storage,2021-06-12 05:54:09,4505.57,10916,64,North America,Healthcare,2021-05-27 09:58:03,27811,email marketing,2021-06-10 11:12:49,1,371,36,30,6840.05,46203,technical,19,2
3927,188,cloud storage,2020-03-14 15:01:27,3348.98,15925,69,Europe,Technology,2020-02-22 12:28:15,24833,social media,2020-03-09 20:59:24,7,371,14,24,9714.5,44692,technical,26,5
1292,112,cloud storage,2021-06-11 19:26:53,3911.23,11845,45,Europe,Healthcare,2020-04-17 05:06:31,25743,email marketing,2020-08-20 08:49:06,10,329,19,43,11685.36,45513,technical,28,3
6783,101,cloud storage,2021-01-06 18:13:38,4544.25,16534,67,Asia,Technology,2020-09-24 23:11:38,29762,email marketing,2020-10-29 22:22:00,5,391,31,9,11133.14,44201,technical,26,1
6707,113,CRM software,2020-09-10 07:09:19,2110.39,17627,25,North America,Finance,2020-01-22 22:02:14,26354,social media,2020-04-23 19:03:55,10,344,44,25,15667.59,41302,technical,13,3
7503,121,cloud storage,2020-04-07 22:12:01,4297.32,12207,70,Europe,Healthcare,2020-04-04 21:08:00,23990,social media,2020-04-07 09:59:49,5,385,84,16,5480.31,45405,billing,48,4
7819,144,cloud storage,2020-07-25 03:14:32,3586.04,19072,40,Asia,Technology,2020-04-19 23:20:59,28085,email marketing,2020-06-25 23:30:15,4,379,99,20,6217.42,43048,technical,48,4
1751,160,CRM software,2021-08-15 23:50:28,3703.85,13138,43,Europe,Healthcare,2021-06-19 03:53:17,24777,email marketing,2021-08-13 05:38:32,10,385,30,27,8678.8,43574,billing,25,3
4313,135,cloud storage,2022-12-06 05:43:07,1253.77,19431,50,Asia,Healthcare,2021-09-06 07:49:56,24000,social media,2022-07-03 16:21:39,3,336,84,47,15137.9,43325,billing,21,5
4593,128,cloud storage,2021-06-18 14:23:35,2745.51,11328,37,Asia,Finance,2020-06-27 23:17:35,29583,social media,2020-08-12 05:29:03,10,379,19,21,11804.9,47305,billing,10,1
9483,174,cloud storage,2021-08-07 17:51:40,2569.62,16167,42,Asia,Finance,2020-03-31 21:33:06,24882,social media,2021-08-05 20:36:40,7,359,88,46,16916.21,47134,technical,6,2
4487,146,cloud storage,2022-09-15 14:56:31,1752.08,19406,70,Asia,Retail,2022-05-25 15:01:03,26206,email marketing,2022-07-13 08:43:40,5,322,88,9,12488.9,40500,technical,40,1
8368,198,cloud storage,2020-02-22 12:30:20,4588.34,18465,35,North America,Technology,2020-01-20 00:41:33,24138,social media,2020-01-31 13:49:40,5,305,94,5,9879.49,46830,billing,14,4
6544,180,CRM software,2020-03-14 01:36:15,3298.16,19179,26,Europe,Technology,2020-03-07 08:29:38,26136,email marketing,2020-03-09 15:41:31,1,352,80,30,10186.77,47724,billing,6,1
4102,138,cloud storage,2022-12-21 04:19:44,4087.42,14538,23,Europe,Healthcare,2020-04-08 04:08:48,25653,email marketing,2021-09-28 13:36:25,8,354,40,39,8386.79,45110,billing,13,4
4940,139,CRM software,2021-03-19 16:08:46,2353.33,16972,45,Europe,Technology,2020-12-27 11:16:25,29165,social media,2021-02-20 10:34:55,5,382,40,9,15178.18,42723,billing,14,2
6086,198,CRM software,2020-12-19 00:29:02,2527.59,19302,25,Asia,Technology,2020-11-10 23:11:55,28110,email marketing,2020-12-13 07:04:27,2,386,55,45,5498.99,45896,billing,37,1
9287,156,cloud storage,2022-12-25 16:19:24,3515.39,16253,68,Europe,Healthcare,2022-01-23 12:26:29,23759,social media,2022-02-04 16:48:37,4,396,29,41,17729.03,45139,billing,35,2
8351,120,CRM software,2020-10-22 11:16:02,1016.28,15418,31,South America,Finance,2020-07-15 13:33:48,21737,email marketing,2020-07-26 16:40:24,7,374,81,48,17969.97,48173,technical,28,3
8750,141,CRM software,2020-02-28 00:39:06,2974.39,15832,35,South America,Technology,2020-02-18 14:25:06,29022,social media,2020-02-22 05:23:25,10,398,11,15,12686.86,41237,billing,34,5
8400,174,CRM software,2022-12-11 08:59:03,3421.25,11774,29,Europe,Technology,2020-03-10 05:12:40,23457,social media,2021-11-29 18:07:55,10,358,18,25,19610.04,44191,technical,15,1
8234,132,cloud storage,2021-10-02 04:38:02,3108.34,12280,29,South America,Healthcare,2020-05-17 18:35:25,23793,social media,2020-07-14 06:33:10,8,304,84,40,10531.02,44353,billing,13,3
8023,187,CRM software,2020-09-08 08:41:56,4212.37,10085,70,North America,Technology,2020-04-13 01:37:35,24751,social media,2020-05-13 23:09:15,1,356,66,41,9884.2,44775,technical,17,4
4784,199,CRM software,2020-10-26 21:15:31,2343.33,10485,63,Europe,Retail,2020-01-25 13:45:39,27386,social media,2020-09-13 20:28:34,5,398,74,32,12355.31,49272,billing,26,2
1608,187,CRM software,2022-01-02 01:07:02,2330.58,14792,29,South America,Healthcare,2021-03-05 18:06:53,21276,social media,2021-11-16 13:31:08,6,302,34,14,12374.24,48297,billing,4,4
3717,172,cloud storage,2020-06-08 15:23:58,4568.97,16994,26,Europe,Retail,2020-03-16 11:44:24,25125,social media,2020-05-24 05:23:48,6,300,15,39,15969.98,44323,billing,24,1
8950,109,cloud storage,2021-05-12 03:08:06,2311.74,16098,24,North America,Retail,2020-06-14 01:57:50,24508,social media,2021-05-07 22:05:31,2,320,28,6,9741.81,42305,technical,10,5
1461,110,cloud storage,2022-07-17 19:29:40,2010.69,14419,39,South America,Healthcare,2020-03-26 17:11:33,29442,social media,2022-03-03 17:49:46,7,344,29,36,18174.82,45992,technical,12,2
4150,179,CRM software,2021-09-20 09:02:43,2142.59,12098,26,Europe,Technology,2020-11-22 14:07:02,25164,social media,2021-03-03 13:30:15,2,388,13,50,18153.22,43927,billing,14,1
6209,144,CRM software,2020-11-26 10:54:45,3135.27,17897,56,South America,Finance,2020-11-25 12:08:59,27897,email marketing,2020-11-25 20:32:06,4,369,60,28,14217.45,43617,technical,35,1
3974,130,CRM software,2020-01-18 20:52:12,2995.18,19945,48,South America,Retail,2020-01-17 09:40:10,25534,email marketing,2020-01-17 11:58:10,8,376,13,41,10679.27,43909,technical,10,1
1903,181,cloud storage,2022-09-18 09:00:12,1523.47,18385,48,North America,Healthcare,2020-11-28 20:12:52,29267,social media,2022-07-16 12:10:01,6,385,46,38,10998.4,45803,technical,9,4
6991,187,CRM software,2022-03-08 18:39:13,1767.95,17907,47,Europe,Healthcare,2021-01-30 18:58:55,23805,social media,2021-04-12 23:17:59,6,388,96,7,17395.58,48819,billing,29,5
6584,127,CRM software,2021-05-01 04:38:19,2379.34,17405,37,Asia,Healthcare,2021-01-17 19:17:27,29381,email marketing,2021-04-10 21:34:55,2,356,79,46,11659.81,42115,technical,1,1
1784,132,CRM software,2020-07-07 09:19:46,2470.07,11387,53,Europe,Retail,2020-05-14 08:39:06,29895,email marketing,2020-06-14 09:11:48,5,319,76,20,13794.78,42251,billing,39,5
7961,117,cloud storage,2020-06-19 22:37:37,3244.52,13374,33,North America,Technology,2020-02-04 20:25:59,22782,social media,2020-06-07 00:24:19,6,376,49,19,19296.87,41197,technical,17,5
8091,126,CRM software,2022-10-12 10:37:16,4539.92,11501,35,Asia,Technology,2020-05-14 13:39:57,23341,email marketing,2021-01-17 19:41:50,1,399,56,44,15515.09,42989,billing,30,4
1367,153,CRM software,2022-11-05 18:49:18,4672.86,17514,48,South America,Finance,2021-05-08 19:21:34,20098,email marketing,2021-09-24 13:10:17,5,311,48,34,5295.67,41845,billing,27,4
4183,158,cloud storage,2022-04-17 05:42:18,3658.44,10740,49,North America,Healthcare,2020-12-22 17:56:50,27717,social media,2022-01-18 22:33:59,7,353,47,20,15238.73,48427,technical,25,4
4985,193,cloud storage,2020-03-18 10:19:59,2469.57,11417,27,Asia,Finance,2020-01-15 20:58:55,28185,social media,2020-01-27 04:10:55,1,326,85,37,17010.98,41901,technical,44,4
2812,128,CRM software,2020-12-19 17:09:49,1461.17,13598,40,Europe,Technology,2020-06-01 23:22:08,24968,email marketing,2020-09-03 22:20:13,6,393,81,15,13289.52,46273,technical,27,2
6893,196,cloud storage,2021-06-21 00:18:38,4394.69,18661,48,North America,Retail,2020-07-11 01:56:21,29380,email marketing,2020-08-06 03:55:58,1,374,95,7,11346.25,40162,billing,43,2
9210,188,CRM software,2021-03-17 22:52:38,1044.25,14774,46,Europe,Finance,2021-02-26 01:43:30,26472,social media,2021-03-11 03:05:02,1,381,22,24,13202.66,48288,technical,30,4
5866,192,cloud storage,2022-04-23 16:32:12,2955.61,14686,55,Asia,Finance,2022-04-13 03:14:58,26879,email marketing,2022-04-14 17:31:58,3,370,48,17,18840.59,43275,technical,39,5
6860,198,cloud storage,2020-11-08 18:31:06,4425.33,11412,61,South America,Finance,2020-05-08 00:52:47,24727,social media,2020-11-02 19:06:10,8,391,83,24,19009.67,42784,billing,47,1
3178,168,CRM software,2021-11-25 23:41:11,3857.17,17650,50,North America,Finance,2020-12-06 10:41:56,27496,email marketing,2021-01-10 19:54:52,2,304,72,38,19109.29,41584,technical,30,5
6990,177,CRM software,2020-12-21 11:16:48,3372.98,16352,66,Asia,Finance,2020-07-28 03:07:29,20556,email marketing,2020-10-05 07:13:15,5,314,88,13,17868.42,42679,billing,22,3
3850,121,cloud storage,2022-05-31 19:57:11,4356.98,16306,32,Europe,Healthcare,2020-09-09 16:44:48,24665,email marketing,2022-04-04 15:35:35,2,317,28,23,9538.75,44908,technical,45,4
5992,151,cloud storage,2020-06-09 13:58:57,3928.55,16735,25,Asia,Healthcare,2020-03-28 09:53:29,21433,social media,2020-04-06 09:31:08,9,305,46,42,14103.82,45235,technical,14,5
5770,107,CRM software,2020-03-06 06:00:11,2260.88,12914,41,Europe,Healthcare,2020-01-31 08:11:07,24557,social media,2020-03-05 16:02:29,4,387,98,47,6508.47,46075,technical,28,5
2207,167,cloud storage,2020-02-24 05:10:05,4859.39,18254,30,South America,Healthcare,2020-02-19 02:27:16,25650,email marketing,2020-02-22 16:26:40,8,323,21,32,14214.88,47386,technical,8,2
9730,122,CRM software,2021-10-26 23:14:25,2698.03,13495,58,Europe,Retail,2020-05-28 07:25:57,23803,social media,2020-10-07 01:16:40,2,306,90,21,17459.62,48214,technical,23,5
4897,145,CRM software,2020-07-29 10:11:44,2578.49,14081,58,Asia,Healthcare,2020-02-22 10:55:17,29469,social media,2020-03-11 18:54:09,9,376,18,30,16760.63,43729,billing,5,5
6236,196,CRM software,2021-04-11 13:53:48,2356.95,11175,20,Asia,Technology,2021-01-19 17:09:55,21498,social media,2021-02-22 09:35:03,2,322,15,35,9369.9,42387,technical,14,5
4377,105,cloud storage,2022-12-05 20:51:50,4729.59,16240,57,Asia,Technology,2022-08-19 08:40:01,29508,social media,2022-09-26 02:00:46,5,357,44,6,13762.79,48790,billing,14,5
2871,113,CRM software,2022-04-17 11:14:40,1488.7,11818,22,North America,Healthcare,2020-10-20 11:35:34,28976,email marketing,2021-06-22 00:35:58,10,374,56,13,16026.71,49220,billing,18,4
6462,154,cloud storage,2022-04-15 20:40:09,1960.09,14599,64,South America,Technology,2020-05-30 21:25:18,27322,email marketing,2021-12-28 14:36:59,1,377,49,39,7624.5,42225,technical,23,3
7161,119,cloud storage,2022-03-22 23:28:58,2060.17,17688,42,Asia,Retail,2021-05-02 14:53:50,29076,social media,2021-10-07 10:29:45,2,372,48,15,10499.25,45918,technical,43,2
9518,117,CRM software,2021-12-23 16:29:49,1835.38,11561,70,South America,Finance,2021-03-10 18:32:11,29066,social media,2021-04-19 05:33:17,1,384,12,40,16764.3,40795,technical,30,4
8135,129,cloud storage,2021-01-04 17:51:55,1802.65,14396,38,Asia,Finance,2020-01-15 12:31:04,27122,social media,2020-12-16 13:13:01,8,344,89,38,16482.04,49200,billing,33,1
7397,199,cloud storage,2022-07-09 09:18:41,1891.71,14198,60,South America,Retail,2021-07-27 16:19:15,25579,social media,2022-01-09 09:06:11,6,313,86,17,13440.87,44822,technical,27,1
